,comments,dateStamp
1004,"AM NOT SURPRISE OF THE CORRUPT VACCINES..YES LYING DOCTOR, THE VACCINES IS GIVING TEENAGERS HEART PROBLEMS AFTER TAKING THE CORRUPT VACCINES.....I WAS CONCERN FROM THE VACCINES CAME OUT TOO QUICKLY I KNOW THE PROBLEMS WAS IN THAT HURRY COME UP VACCINES FROM. DC LY8NG DOCTORS.",2021-05-25T00:21:54Z
1005,if they say “we don’t know if it’s connected” one more fkn time. That just seems to be the winning answer to every single side effect that is concerning. Yet if I cough it’s 💯 covid. I’m over it.,2021-05-25T00:00:04Z
1006,We don't know if it's connected... If it is.... What could go wrong. 🐑,2021-05-24T23:34:59Z
1007,"A much better approach would be to challenge other states to catch up with Rhode Island. Not to say,""That's not enough.""
That sounds discouraging.",2021-05-24T23:28:36Z
1008,I don't think that kids need to take it.,2021-05-24T23:21:47Z
1009,"We basically feed our kids poison (Hot Dogs, Chicken Nuggets, chemical cakes, cookies, etc.) I won't be surprised if 75% of kids develop health problems because of the food. The CDC should compare the number of cases of myocarditis with vaccinated people and unvaccinated people. For example, if .5% of unvaccinated kids have Myocarditis and 1.5% of vaccinated kids have myocarditis, it should definitely be looked at.",2021-05-24T22:51:24Z
1010,"You HAVE to trust our health experts, with... uhhh.. you know.. the thing!",2021-05-24T21:14:04Z
1011,Yeaaaahhhhh that’s a hard pass 😬😬😬,2021-05-24T21:03:56Z
1012,"🆘 You have an extra $1? Savin' to get a laptop (homejob). No opportunities outside due to constant lockdowns in our country. 😷 Sorry for this. 😳 I'm not a bad person, just a desperate breadwinner. Lost a lot since 2020.


Prayers and well-wishes are also very much appreciated. 😇❤


Off-topic, I know... I hope you understand the desperation. I know some people need more help than me and my family but I do hope that does not invalidate my cry for help. 😢 


Things are getting worse here. We don't have stimulus checks or anything like USA. So I'm just really doing whatever I can to put food on the table. We may not be killed by the virus but the situation is surely slowly killing us. 💔 


Peace be with you. ❤ GOD bless. 🙏❤


And to anyone who's also struggling, let's hold on tight. All will soon be well. 🌹",2021-05-24T20:57:17Z
1013,"Corona virus 19 will not go away until these things are released. 
Murderers of South korean and American must be disclosed. 
Also, must be brutally and openly punish all crimes of them.  
Naturally all families of them, too. by Prophet Yi / 
From https://facebook.com/jungyon.yi Continue 
Le Covid-19 se propage en Bulgarie, pays parmi les moins touchés d’Europe  https://t.co/QLFhoUCdCL?amp=1  
""Bible"" said :  
Isaiah 33 : 4 - 6 
Isaiah 33 : 1 
Isaiah 32 : 1 - 8 
Isaiah 31 : 1 – 3 
Isaiah 30 : 33 
Isaiah 30 : 27 - 28 
Isaiah 30 : 9 - 14 
Isaiah 30 : 1 - 3 
Isaiah 29 : 21 
Isaiah 29 : 13 - 16   
From https://facebook.com/jungyon.yi  Continue / 
The ""Bible"" Ezekiel 21 : 5  -  22 : 31   
From https://facebook.com/jungyon.yi Continue   
Bible (Scripture) ; 
John 1 : 1 - 5 , 
Jeremiah 18 : 18 – 23 , 
Jeremiah 17 : 18 , 
Jeremiah 16 : 3 - 9 , 
Jeremiah 15 : 20 - 21 , 
Jeremiah 15 : 1 - 3 , 
Jeremiah 13 : 13 - 18 / 
From https://facebook.com/jungyon.yi     and https://twitter.com/Prophetyi     Continue
Bible (Scripture) Jeremiah 18 : 18 – 23   
Criminals South korean and USAmerican, They said ....... 
From https://facebook.com/jungyon.yi Continue 
Bible (Scripture) Jeremiah 16 : 3 - 9 
This is what the LORD says about the children produced here, the mothers who gave birth to them, and the fathers who gave them birth! They die of severe illness, can't feel sad and can't get burial. In the den of Criminals, S. korea and USA. .....  https://www.facebook.com/jungyon.yi 
Bible (Scripture) Jeremiah 15 : 1 - 3  /   
The LORD said to me,  I destroy Criminals South korean and USAmerican, more than Sodom and Gomorrah. More than crime of them. If Moses and Samuel stood before me but my heart cannot change it. Never Ever. Amen. 
From https://facebook.com/jungyon.yi   
First time, I talk to people. I not recognize South korea as a country. From the beginning, South korea cannot be a country. History is evidence. That's not nation. South korea is just slave to the United States and Japan and a murderer dog. South koreans are only the evil 'Josenjing' who brutally kills their own people. / 
KBS, MBC, SBS Broadcasting, the den of criminals in the murder of South korea and the anti-Christian broadcaster of CBS and FEBC Far East Broadcasting have been committing these murders since 27 years ago. With the ABC, .....  https://www.facebook.com/jungyon.yi  
The Blue House and the National Intelligence Service of the Republic of Korea, and the White House and the CIA of the United States paid psychologists 100 billion won for the development of 10 torture techniques for the torture of Yong Yok (Criminals, workers of garbage, 
criminals at the bottom, Etc. 'Mang Won'). For murder abuse torture to JESUS and Prophet Yi and family of Prophet Yi. Tax for crimes of abuse  (December 10, 2014, News) Just they paid for the cost of'developing 10 torture techniques' for the crime of torture, abuse torture. More than 27 years in South Korea and the United States, more money has been paid to criminals. With the people's taxes. It started with South Korea's Kim Young-sam and Kim Young-sam's sons Kim Hyun-cheol and Kim Dae-jung and the American Democrats Bill Clinton and Hillary and Republicans' Bush. Even now. / 
CBS Broadcasting, the den of criminals in the murder of South korea, and the anti-Christian broadcaster of FEBC Far East Broadcasting have been committing these murders since 27 years ago. With CBN and TBN stations, ......  https://www.facebook.com/jungyon.yi  
Rationalization of crime. Abuse of authority and abuse of law (exploit the abuse and the law) / Crime is only a crime and there are only penalties for the law. South korea and USA, the den of criminals, must no more harm other countries. It is the duty of the people to punish ... /  Desecration interruptus. https://twitter.com/.../status/1278401884227764224/video/1 
Evil and cruel criminals, What a Ugly South Koreans and USA! cause of the disaster, because crime of murderer (South korean and American) Must be Brutally Kill and destroy them and they family ('Mang Won', Hollywood and Broadcasting station including Christianity of Antichrist and ‘K POP’ and entertainer and entertainer agency ....) more than they crimes! / Rationalization of crime. Abuse of authority and abuse of law (exploit the abuse and the law) / Crime is only a crime and there are only penalties for the law. South korea and ...... / Outside a South Korean hotel where foreigners are quarantined, neighborhood residents have been protesting with drums, gongs and loudspeakers for hours each day, accusing the government of exposing them to infection https://t.co/PRWZ9bRwJ1?amp=1 
""Si España hubiera ordenado el confinamiento a finales de febrero, la mayoría de las vidas se habría salvado"" https://t.co/G3s7ayk29R?amp=1 
Whatever! Someone who have relationship with Murderers South korean and American will Kill and destroy with cruel revenge and punishment, Immediately (Like criminals South korea, more than they crime) Continue in hell ! cause of the disaster, because crime of S. korean and USA, / Outside a South Korean hotel where foreigners are quarantined,  neighborhood residents have been protesting with drums, gongs and loudspeakers for hours each day, accusing the government of  exposing them to infection  https://t.co/Wucr5dfsRp?amp=1  
https://t.co/bCDw8tTim5?amp=1 
Earthquake: Magnitude 3.6 quake reported near Napa, Calif. 2020. 10. 27 news / The punishment of JESUS   because crime of Twitter company. Must be destroys. Related evidence ;  @commandofJESUS @jungyidavid @Yijungyon 
https://youtu.be/uIxiyg6X4mM 
50-acre brush fire in Santiago Canyon area near Irvine prompts mandatory evacuations 2020. 10. 27 news / The punishment of JESUS   because crime of Twitter company. Must be destroys. Related evidence ;  @commandofJESUS @jungyidavid @Yijungyon / 
Jay Leno, a murderer at NBC in the United States, has committed murderous murders on a 24-hour shift, along with South korean murderers, against to JESUS and JESUS' servant ""Prophet Yi"" and his family. 'Jay Leno' has robbed ""JESUS servant Prophet Yi"" and used it wickedly in the broadcast of his crimes. 'Jay Leno' has been making money for profit by committing a crime beyond imagination. Kill the vicious murderer 'Jay Leno' and his family and kill them cruelly in pain.  Kill him in the pain of cruel massacre and abuse, incomparable to his crimes. Rob and destroy everything that he and his family is holding. The cause of all the calamities of punishment is Jay Leno's crime.  by Prophet Yi  Jung-Yon ( David of JESUS )  Sep 15,  2020  
https://youtu.be/4eU33QDDgXU 
https://facebook.com/jungyon.yi Continue / 
Kill the murderous robbers, American death rower 'Jay Leno' and 'Broadcasters of NBC' homicide robbers and slaughters in brutal pain. Kill them by slaughter and abuse more cruel than their crimes. by Prophet Yi Jung-Yon ( David of JESUS ) 
https://youtu.be/p7G30JqQ3jU 
I will kill you (killer criminals) by abusing you in cruel torments. More cruel than your crimes. The evil criminals, NBC's Jay Leno and Joe Biden and Hunter Biden, Twitter and Facebook. / Today you also blocked my tweets illegally. Immediately, They are killed in the pains of cruel abuse by cruel punishment and retaliation. Of course, your family members too. Even in hell. by Prophet Yi  Oct 22, 2020 /  https://facebook.com/jungyon.yi / 
https://youtu.be/PyR_2837KN4 Tracking Tropical Storm Zeta: Wind intensifies, storm is expected to become hurricane soon. 2020. 10. 27 Live streaming / The punishment of JESUS because crime of Twitter company. Must be destroys. Related evidence ; @commandofJESUS @jungyidavid @Yijungyon
https://twitter.com/.../status/1320805685987315713/photo/1 
Zeta becomes 27th storm this year. The Atlantic hasn't experienced this many storms for nearly two decades  
The punishment of truth from GOD by prophet Yi Jung-Yon ( David of JESUS ) JESUS identifies to the they crime (Evil and cruel criminals Ugly South Koreans and U.S.Americans, 'Mang Won"") Cause of the disaster, because crime of murderer (South korean and American) / Corona virus 19, too. /  Coronavirus: Brasil supera los 1.000 muertos diarios por quinto día consecutivo  https://twitter.com/.../status/1279563293997314048/photo/1 
The punishment of truth from GOD by prophet Yi Jung-Yon ( David of JESUS ) JESUS identifies to the they crime (Evil and cruel criminals Ugly South Koreans and U.S.Americans, 'Mang Won"") Cause of the disaster, because crime of murderer (South korean and American) / Corona virus 19, too. /   https://twitter.com/Yijungyon/status/1279522236286660608 
https://news.v.daum.net/v/20200702204504854 
From https://facebook.com/jungyon.yi Continue/ In the den of criminals, South korea, 'Corona Virus 19' confirmed at KT  in Gwang-hwa-mun and Sam-sung SDS in Jam-sil. Over 522 schools have been closed. 2020.07.02 news/ The punishment of truth from GOD by prophet Yi 
http://news.v.daum.net/v/20200702151421240 
From https://facebook.com/jungyon.yi Continue/ In the den of criminals, South korea, 'KT' · 'LG' U ·Sam-sung SDS employees subsequently confirmed 'Corona Virus 19'  2020.07.02 news/ The punishment of truth from GOD by prophet Yi ( David of JESUS ) JESUS identifies ..... /",2021-05-24T20:47:03Z
1014,jokes on them i already have heart issues,2021-05-24T19:38:20Z
1015,Support Legislation in the USA to BAN COURT ORDERED RAPE!,2021-05-24T19:31:01Z
1016,"Don’t get it! Other virus spike proteins in it, like HIV/AIDS. Vaccine, is the plague; not c-19.",2021-05-24T18:11:46Z
1017,"In 2014 a wealthy individual stated in a publicly broadcast event that humanity could use injections to reduce the population. 2020-21 comes along and this same individual shows up with his wife and says that everyone should get an injection of an unofficially tested substance.

Things that make you go ""Hmmmmmmm?""",2021-05-24T18:07:51Z
1018,These deamon terrorist rich enemies of all humanity will never stop vaccines until all 6.5 billion of light feeding good humans are vaccinated to slaughter themselves when their lights have been put out only leaving the deamon reptilian race half to survive once again and when all 99.5% of light feeding humans have been vaccined with toxic poisons awaiting to be released around 2025 at the same time giving the rich deamon lifeforms time to take away as many resources from humanity awaiting their next dna silicone based lifeforms to be recreated into this realm once again after previously mass genocided by these same original deamon dinosaur reptilian generation timeline realm of dna dinosaur snake parasite hidden within all mankind's gut body controlling system and how they change their looks through our bodies frequency tower distribution system called the head and all its tools needed in one spot to send and receive information and frequencies from and is how our bodies inner light plasma system is fed and freed into other forms at death and is what these parasites need to survive or not !?,2021-05-24T18:01:12Z
1019,"A small number, heh? I bet its a lot higher than young people getting covid.",2021-05-24T17:56:48Z
1020,"Well now those whose vaccinated HAVE TO GET REGULAR BOOSTER SHOTS.. 🤨 I wonder what will happen to them if they don’t!! Will they be the zombies 🧟‍♂️🧟‍♀️ the CDC is talking about.. look it up on CDC WEBSITE.. type in zombie apocalypse.. the CDC SAID HOW TO PREPARE YOURSELF FROM A ZOMBIE APOCALYPSE..! 🤔🤨
ALL PPL HAVE TO DO IS READ !!! An do their own research 🧐",2021-05-24T17:55:41Z
1021,If you are a healthy person why take an experimental vaccine??  When vitamin D and a healthy lifestyle is working for a lot of us,2021-05-24T17:47:40Z
1022,"Title should read ""Small number of vaccinated young adults experience heart issues that they would NOT have had if they weren't PUSSIES about a virus that's LESS than 1% fatal to healthy people under 70.""",2021-05-24T17:47:27Z
1023,"It’s okay guys! It was just a peaceful heart attack! Totally normal for young kids, nothing to see here, move along..",2021-05-24T17:44:02Z
1024,"This entire scenario, has been one big test run, in multiple ways, from the jump.",2021-05-24T17:43:37Z
1025,The take away is kids get heart problems. Thanks MSM,2021-05-24T17:43:34Z
1026,"If you go to the big pharma websites and know where to look, the adverse effects are staggering.....including death.
Can only imagine what the long term effects will be.",2021-05-24T17:40:54Z
1027,I wanna wake up from this nightmare of a society . The images of the  kids standing in line lile that looks like a controlled horror movie. The impact of the regulations outweighs this damn virus. Between the psychological aspect to the unknown side effects in the future of the vaccine.,2021-05-24T17:40:26Z
1028,Bill Gates’ kids don’t even get vaxxed.,2021-05-24T17:40:04Z
1029,"They haven’t had time to test this vaccine and make sure it’s safe! If it hurts one person,it should be removed! I won’t get it! My immune system is just fine! I don’t trust this MRNA crap! If it’s so good at what it does,why hasn’t cancer and every other disease been cured?",2021-05-24T17:39:55Z
1030,"If the CDC says ""a small number"", that means they are just trying to hide the actual numbers which are significantly higher. They are hiding the truth about the vaccine.",2021-05-24T17:39:28Z
1031,Im glad people are actually aware of whats really going on.,2021-05-24T17:38:28Z
1032,The JAB IS poison take the JAB IS poison!! Don’t listen to these people who say get the JAB!!,2021-05-24T17:37:14Z
1033,No one should trust the CDC,2021-05-24T17:37:03Z
1034,ABC change or become extinct.  Americans are tired of your agendas.  Start telling the news without bias.  You all should be ashamed.  If you change you could possibly have more Thumbs up than Thumbs down.,2021-05-24T17:36:55Z
1035,cumo also said they had a small number of covid deaths... we know how that went,2021-05-24T17:36:40Z
1036,"This is a good example of why you should not push this down peoples throats!  This vaccine was FAST TRACKED! Get a clue what that means. No long term studies, they don't know what will happen. You are the test pig!",2021-05-24T17:36:39Z
1037,"I have heart problems and I have no known issues at the moment. Not sure though if this is beneficial, but just wanted to post my experience. I got a 2 dose series from moderna.",2021-05-24T17:35:34Z
1038,So thankful God gave me my own mind to think for myself and not follow these people like sheep on their way to be slaughtered. Thank you Jesus for my own brain!!!!! ❤️,2021-05-24T17:35:26Z
1039,my nieces 13 yr old friend had a seizure. an older guy I know of got covid after the vaccine and he dies. Another guy I know in his early 40's got covid after the vaccine and ended up in the ICU.    No thanks for that vaccine for me.,2021-05-24T17:34:57Z
1040,Fuck your vaccine!!!,2021-05-24T17:34:54Z
1041,"""Small"" to them, is LARGE to us!!",2021-05-24T17:34:53Z
1042,"the vaccine will be pushed to fast before it is tested well, because the Democrats have to make themselves look better than the Republicans.",2021-05-24T17:34:51Z
1043,I swear people will follow the leader till their death..  Darwin has another book..,2021-05-24T17:34:32Z
1044,More deaths from this vaccine than every other vaccine combined XD,2021-05-24T17:34:29Z
1045,unsafe to inject un fit to govern mass impeach,2021-05-24T17:34:10Z
1046,number of covid deaths in the USA for ages 2-24yrs is still less then 200 people TOTAL! There’s 74 million children in the USA. that means this age group has a 0.0002% chance of dying from covid. Slightly lower than the number of children killed by falling vending machines every year. Is this  jab really worth the risk of lifelong heart issues? NO!,2021-05-24T17:33:52Z
1047,"THEY HAVE NO WAY OF KNOWING THE DAMAGE THEY HAVE  DONE TO THOSE KIDS , TO EFEECT THEIR HEARTS IN THE FUTURE ,I'TS LIKE A SPORTS INJURY , YOU'LL FEEL IT LATER !",2021-05-24T17:33:47Z
1048,"That ""Small Number is actually three times the number they are reporting !!",2021-05-24T17:33:20Z
1049,the CDC advice is deadly,2021-05-24T17:33:16Z
1050,"soon all yall who was trying to insult those who chose to wait and not be part of the experiment will be saying sorry, kicking the dirt.",2021-05-24T17:32:26Z
1051,Butchers.,2021-05-24T17:31:46Z
1052,Of course you shouldn’t worry! Heart problems are not nearly as bad as the big scary virus,2021-05-24T17:31:40Z
1053,It's probably alot higher than what there saying 🤔,2021-05-24T17:31:17Z
1054,"I’m not ever getting vaccinated and that is my truth ❤️ I love all humans, vaccinated or not, wearing a mask or not. We will make it through these unusual times 🙏🏻 We just have to remain kind, compassionate and gentle with one another!",2021-05-24T17:30:59Z
1055,"Small number? Hmmm...  a death or side affect is not small... this has only been a few month. What's the long term affect? 
I trust this a much as these same MSM reporting that the infection rate is down significantly due to the vaccine. Any person with a brain will quickly know that the vaccine does not protect people from getting the virus - it only prevent severe symptoms.",2021-05-24T17:30:46Z
1056,The COVID Vaccine is Poison ... DONT TAKE IT !!!!,2021-05-24T17:30:39Z
1057,"You will never force me to take that vaccine. No matter how ""mild"" the side effects are. I do not trust any of you faceless beurocrats.",2021-05-24T17:30:30Z
1058,"According to the CDC website:

In the USA there were 378,048 death certificates from 2020 listing COVID-19. Only 5.5% listed COVID-19 without codes for any other conditions. 

Among 357,133 death certificates with at least one other condition, 97% had a co-occurring diagnosis of a plausible chain-of-event condition (e.g., pneumonia or respiratory failure), or a significant contributing condition (e.g., hypertension or diabetes), or both.

https://www.cdc.gov/mmwr/volumes/70/wr/mm7014e2.htm",2021-05-24T03:40:15Z
1059,Keep downplaying it until we have a lot of young health boys having to suffer heart problems for the rest of their lifes....Such propaganda for these experimental gene therapy shots! Shameful power hungry people out there.,2021-05-23T21:35:57Z
1060,Heart inflamation for children is fine right? :(,2021-05-23T15:19:23Z
1061,O.S.H.A. SM-102,2021-05-23T09:11:51Z
1062,"Analog: ""only some of the marauding gang-bangers raped your wife.""
They have no excuse whatsoever giving young people this garbage. They have no excuse giving it to anybody, actually. Safe drugs such as Hydroxychloroquine and Ivermectin provide  treatment and prevention, respectively, on the extremely off-chance you show any symptoms at all.",2021-05-24T11:37:40Z
1063,Don't take the poison shot!,2021-05-23T17:59:44Z
1064,"Here we go. Let’s provide cover for diseases, deaths, and new conditions due to vaccinations. Good job media. 👍",2021-05-26T18:22:06Z
1065,It’s beyond crazy they have not halted vaccination.   Does whole human population have to die for them to be satisfied?,2021-05-25T23:40:51Z
1066,You mean a vaccine that was rushed and not FDA approved is causing health problems?😱,2021-05-25T13:24:21Z
1067,And that’s just another reason I’m not getting it!! I already have heart palpitations.,2021-05-25T05:55:01Z
1068,thats right parents just keep everything in perspective after all you get in your car every day and take a chance and look how many die in car accidents you have no right to question it,2021-05-25T02:23:46Z
1069,6 is too many,2021-05-25T01:04:41Z
1070,"WHAT ABOUT BABIES THAT I SAW GETTING  CORONAVIRUS VACCINES WHO CANNOT  SPEAK ON HOW THEY FEEL AFTER TAKING THE VACCINES...SEE THE FUCK UP VACCINES SYSTOMPS TO  HUMAN BEINGS HEART..BUT YET CDC DOCTORS WHO IS CORRUPT ...IS STILL SAYING THAT THE VACCINES IS STILL GOOD TO FUCKING TAKE REALLY?????? MOTHER FUCKERS.....????????
.",2021-05-25T00:58:02Z
1071,AM NOT SURPRISE ABOUT VACCINES HEART PROBLEMS....NOT SURPRISE....,2021-05-25T00:54:40Z
1072,"18 year old from Illinois that died on March 5 and was vaccinated on march 2 his parents discovered him dead in his bed with no underlying conditions after he took Moderna Think I’m lying here is the vaers report Id 1078352-1

he literally told his parents his chest hurt before they found him dead the next morning",2021-05-24T23:12:36Z
1073,"People have gotten myocarditis from COVID and other illnesss too.  All vaccines have side effects, including death.  People are acting like this is the first vaccine to have side effects.  As for not being held accountable that isn’t new either.  When most drugs cause harm, the pharmaceutical companies that make them can be sued in product liability lawsuits. But that isn't the case with vaccines. In 1986, Congress passed a law that protects vaccine manufacturers from being sued in civil personal injury and wrongful death lawsuits resulting from vaccine injuries.

Both drugmakers and federal government officials admit that although vaccines are created with the purpose of keeping the public safe, they can cause rare but serious, and sometimes fatal, side effects.

In the 1970s and 80s, drugmakers paid out millions to plaintiffs in hundreds of vaccine-related injury lawsuits. The litigation was complex and expensive because of how difficult it is to show epidemiological cause and effect in these cases.

Eventually, some drugmakers decided to stop making vaccines altogether. This drew alarm from public health officials, who worried about sustaining existing vaccines and also the development of new vaccines.

The National Childhood Vaccine Injury Act

Congress stepped in with the National Childhood Vaccine Injury Act of 1986 (the Vaccine Act) as a way to ensure that the injured would receive compensation, but also to protect drugmakers from open-ended liability.

In 2011, an important United States Supreme Court ruling clarified the type of lawsuits vaccine manufacturers are protected from under the Vaccine Act. In a 6-2 decision, the Court ruled that the federal law protects drugmakers from design-defect claims as long as the vaccine was properly manufactured and carried adequate warnings labels",2021-05-24T22:50:56Z
1074,Free krispy kreme will cure the myocarditis.   No worries  🍩,2021-05-24T13:35:04Z
1075,Anyone else seeing a pattern? Same story just a few out of a million then a few weeks from now that few will be many!,2021-05-24T08:46:19Z
1076,Won't take the vaccine and never will. Here comes the truth aka the side effects,2021-05-24T01:32:13Z
1077,And this is why it's not FDA approved. I would love for it to be FDA approved so that I can see a real vaccine commercial mentioning all of the side effects. That way I can make a real informed decision.,2021-05-23T23:40:58Z
1078,ladies and gentlemen! I present to you equitable health care! Poison the healthy! Only equal outcome and sickness for all!,2021-05-23T23:06:02Z
1079,MYOCARDITIS CAUSES LONG TERM EFFECTS!!! YOU ALL ARE SCREWED,2021-05-23T22:12:11Z
1080,ITS ONLY HAPPENING TO THE KIDS WHO TAKE IT. DO NOT GIVE YOUR KIDS THIS POISON. DONT TAKE IT YOURSELF,2021-05-23T22:10:59Z
1081,"I'll get the vaccine but will wait a year or two, some of these side effects don't show up for a long time.",2021-05-23T21:24:48Z
1082,I wonder how much they are actually hiding 💀,2021-05-23T21:06:52Z
1083,"Now tell us why morticians are being told by the state to call elderly deaths "" due to unknown cause""? Could this be seen with autopsy which are not being done? Hmmmm",2021-05-23T21:02:01Z
1084,Any case of myocarditis is bad. Long term issues always come up.,2021-05-23T20:59:56Z
1085,What this means is they dont give a shit about these six people because millions had it and are “fine”,2021-05-23T19:33:23Z
1086,18 year old found dead after vaccine on the vaers reports and the night before complained of heart and chest pain very sad,2021-05-23T19:31:57Z
1087,"I salute all of you live guinea pigs!!  Valuable data for me to choose what to do, many years from now.",2021-05-23T19:05:17Z
1088,"Weird, rushed vaccines are dangerous. Who would have thought.",2021-05-23T17:57:13Z
1089,"Then this lady gone say 6 out of millions.   Bihhhh yoy don't know if its only 6, bet it a ton more but they don't blame it on the vacs.  All these guinea pigs but they'll believe these folks over conspiracy theorists😂.  The CT's always on point fr but they crazy though huh.  Gtfoh witt ""I Am Legend"" experiment.",2021-05-23T14:23:38Z
1090,oh but it's safe and you're just a conspiracy theorist if you suggest otherwise.  smh,2021-05-23T14:10:27Z
1091,"These type of side effects simply means the vaccine is working. In addition, we already have evidence that vaccine induced myocarditis can be treated pharmacologically if necessary.",2021-05-23T08:45:59Z
1092,Yet another vaccine problem to add to my list.,2021-05-22T16:57:46Z
1093,"OHA has lied about deaths and risk
Hospital gets $19,000 per positive test

Follow the money",2021-05-22T15:41:39Z
1094,"Once the human trials are over, it will be safe to give to lab rats.",2021-05-22T13:51:16Z
1095,"Hence, just one more reason why I am not taking the vaccine.",2021-05-22T09:25:31Z
1096,Run for your lives people!  Do not take the poisonous jab.  They want to use it for massive depopulation.  You are being lied to.  Wake up sheep!  Do your research...,2021-05-22T09:13:58Z
1097,Yes the perspective is these vaccines cause paralyzation heart attacks and blood clots,2021-05-22T09:07:09Z
1098,"Well!!  Is channel 12 starting to tell a little bit of truth??

As all of you know,  people are waking up!  So YOU better STOP LYING TO YOUR VIEWERS!!

Are any of you “reporters” smart enough,  to a tiny bit of research?  If so,  you’d be wise to check out what IS TRUE,  in the Nuremberg Codes & Trials!!  Because the Codes refer to the Lying Fake News Media!!  Many people from the media are being & have been Put To Death!!  Would you like to know why,  KPTV?

Here is a bit of what Code 1 has to say about YOU,  KPTV! And for Governor Kate Brown & others!!

Many MEDIA,  Political & NON- medical people urge people to take the injection!  They do not provide information about the negative effects or the dangers of this gene therapy!  ALL We Hear Is “SAFE and EFFECTIVE”  (sounds just like you & Kate Brown!)  AND,  “ THE BENEFITS OUTWEIGH THE RISKS!”  Countries use BLOCKADES,  COERCION & THREATS To FORCE People to Take this VACCINE OR ARE BANNED FROM PARTICIPATING in FREE SOCIETY UNDER THE MANDATE OF A VACCINE PASSPORT!!

During the Nuremberg Trials,  The MEDIA WERE PROSECUTED AND MEMBERS WERE KILLED for LYING to the PUBLIC,  many of the DOCTORS FOUND GUILTY of CRIMES AGAINST HUMANITY!!

So KPTV Channel 12,  Now it Is OUR Turn to Deliberately Cause each one of YOU TO LIVE in FEAR!!  ONLY WE Are NOT LYING TO YOU!!  This IS REAL!  And actually YOU DESERVE THIS!!
When the Real TRUTH Comes Out,  and It IS Coming Out Now,  Not One Person WILL Ever TRUST ANY OF YOU AGAIN!!  KPTV Will Be NO More!  Plus,  If We Do See You,  People Won’t Have a Nice Word to Speak to YOU!!  Because of Your LIES,  People We Know,  DIED!  Some of us FAMILY,  Because of YOUR LIES!!   There Is NOT The EXCUSE of “I Didn’t Know!!  There Isn’t an Excuse for a “JOURNALIST” NOT KNOWING!!!",2021-05-22T07:10:47Z
1099,I won’t be a human guinea pig for this scam. Ten years from now there will be tv commercials “ Cause of premature death - covid vaccine complications”,2021-05-22T07:09:18Z
1100,my Cousin just died by heart problems from your poison...liars!,2021-05-22T05:37:04Z
1101,As for the so-called 'Indian variant' I've seen atrocious reports from the BBC showing overflowing hospitals and mass burning of bodies. Anyone who's been to India would know that hospitals are always like that and there are thousands of cremations along the Ganges every day and nothing to do with covid. The BBC has sunk to levels of lying I never thought I'd see.,2021-05-30T16:26:43Z
1102,First precept of the Hippocratic Oath is: Do no harm. The vaccines are killing and severely injuring people. This 'doctor' is a phony and should be ashamed of himself!,2021-05-30T16:18:21Z
1103,Is India using ivermectin?,2021-05-30T13:23:37Z
1104,UK COLUMN YELLOW CARD.,2021-05-30T11:59:15Z
1105,"It's horrific what the corrupt governments are doing to the people in cahoots with a lot of quacks passing for doctors! Virologists, epidemiologists, scientists, immunologists, etc., have stated how dangerous the vaccines are and potential damage caused to the immune system.  How the protein injected into cells are wreaking havoc on certain organs, such as heart, brain,  blood vessels,  etc. Also, the vaccines are contributing to the development of lethal and highly contagious variants because viruses are smart and will adapt to circumvent the immune system's defenses.",2021-05-30T09:49:14Z
1106,I had afib for the first time in my life a day after my second vaccine. Another couple instances in the weeks after including yesterday. Confirmed by my Apple Watch ecg.,2021-05-29T20:15:12Z
1107,It's the spike protein.,2021-05-29T03:37:31Z
1108,Will the vaccine fry my DNA,2021-05-28T23:58:18Z
1109,"some countries are reporting 1 in 26,000 people getting blood clots after first dose.",2021-05-28T07:12:46Z
1110,"After having watched this channel every day for months previously, after early February 2021 I stopped because of falling ill with COVID... and then getting well very quickly. Having come back to channel of this great doctor again today, I can say the following: despite being careful like an absolute nerd (masks, goggles, desinfection of even food items, etc, etc), I fell ill because a household member got ill at the workplace, yet the disease manifested for me as follows: I had weird cottony/dull feeling in my head for a total of couple of minutes at the height of the disease for one day, and felt raised heartbeat (up to 120 bpm, acc. to oxygen tester) after even a short flight of stairs for about 1 week. I have been using vitamin D (200 micrograms/4000 IUs a day) since August 2020, as well as been drinking syrup of elderberry. I am 40, weigh abt. 110 kgs, do not smoke and do not drink and ride a bicycle fairly often (let's say 40 kms a week). There have not been any long covid, no other effects, I feel absolutely great and even small colds seem to end before they've even started. Now I have loads of antibodies, often forget the mask in public places (but use it due to requirements) and plan on getting the vaccines at a leisurly pace. Hope this helps - please, everyone - VACCINATE, and use as much vitamin D as you can, up to reasonable maximum amounts. I feel the governments and news don't stress this enough. The other person in the household who got ill is 75 and had three days of total weakness and could only lay in bed, yet also got well and has also been using daily vitamin D at my request for about half a year. So, to sum it up - stay safe and for the third time... you guessed it, USE VITAMIN D! Very well done for the content here, admirable tenaciousness and ability to provide the people with much needed knowledge. Regards from Latvia!",2021-05-27T23:26:46Z
1111,Thanks. I watch you from San Diego California.,2021-05-27T20:48:04Z
