,comments,dateStamp
881,"Sorry to say , but I ‘ seen a lot of from all around , where you can clearly see , that people don ’ t fall dead on the streets , but of many for hunger ... I don ’ t get it , why don ’ t you send of , if you know it ??? Maybe they even produce it themselves ??? is known to be the capital of Antibiotic ...",2021-05-23T04:41:29Z
882,What are the and of myocarditis ?,2021-05-22T11:46:35Z
883,Wrong . Completely wrong . Sad really .,2021-05-22T07:43:46Z
884,"This pattern -- where the rate of infection drastically even before a vaccine is -- was also true of measles . I found the on the before they it was too and took them down . Big can ' t claim to have it can they , when the rate even before they start pushing on people . But good on you for it . ( With measles , , the rate of mortality was due to people out that without washing them was a very bad idea , and then giving I think it was vitamin A to prevent blindness or something , and then some other vitamin to prevent deafness . The rate of decline had NOTHING to do with Big saving the day but of course that ' s the narrative they want everyone to believe .)",2021-05-22T04:20:02Z
885,TEST DONT TEST FOR . The whole thing is a fraud to push,2021-05-22T03:09:31Z
886,Thats if the testing is good to start with which the developer said it should not be used to test Covid .,2021-05-22T00:16:45Z
887,"The sloppy cross undress because policeman natively across a petite attack . closed , illustrious tempo",2021-05-21T19:02:46Z
888,ANY HOSPITAL IN INJECTION FOR ON JUST LIKE IN ON COMPASSIONATE TO SAVE THEM ?,2021-05-21T16:55:15Z
889,"Got this vaccine yesterday . .... Heart rate was high and went up - I am always very , that is why I know they went high . Got it at 910AM ' t get to sleep until 1PM .",2021-05-21T14:45:38Z
890,This so - Doctor is a criminal Government stooge ... He should be put on trial for against humanity . The whole Covid story is a lie ... The vaccine is causing all the as was the plan . The virus is more quickly because of the program and already made the untested vaccine useless . The Virus already past it . Now millions have had their immune system are surging and its Double people dying and getting ill from all of . Wait till next flu season . God help us all .... He just said people not getting into hospital in !!! he ever been to ... They do not have a health service in . Full stop .,2021-05-21T06:07:42Z
891,Why do you never talk about either the or vaccine data ? These are much and conservative in their elaboration and should be the first and foremost option for any mass pretension . Not nor and certainly not and it twin & . as an example is also an extremely choice . one of the highest population density in the world combined with one of the worst hygiene and access to clean water and basic in the world . die massively with or without Covid .,2021-05-21T03:00:17Z
892,Why did it take a year and half to reach a higher death rate in ?,2021-05-21T02:40:49Z
893,""" Show me the incentive and I will show you the outcome ."" -",2021-05-21T02:40:23Z
894,Hey doc I ’ m not your spiel . I will trust my immune system . I had c19 once & it ’ t scare me .,2021-05-21T00:37:43Z
895,"please explain to me a good hearted , at 19 : 00 the lovely and kind doctor that a person 65 % less chance to catch covid . so far nice . But in real world situation what does that mean . Example , someone with covid comes close to you and dont get covid . someone else is coming and dont get covid . when does that 35 % chance ? The same me with household . Am i wrong that all i understand is that even after your are fifty fifty to go on and pass the virus ? Like a doctor saying to you "" yes you have a chance to do pass it and one to do not ""... crazy ...",2021-05-20T22:26:13Z
896,"The International Tribunal , division for Natural & Common Law tribunal for Public health & Justice listed the current around the world with the latest of ' Cease & Desist ' to stop the Vaccine due to the of adverse effects and many following the . The State of is holding Senate in reference to the same of International health and how it is currently the state of . for more go to . or just look up International Tribunal .",2021-05-20T20:09:51Z
897,And yet still not by . . The Emperor of US Covid policy . Off patent are not popular .,2021-05-20T19:57:43Z
898,Have you unnecessary by malnutrition and dehydration in ??,2021-05-20T19:44:39Z
899,"myocarditis . the 1 US military that got it after 1st dose ... in essence , he was on his 2nd dose because his 1st true dose was the actual infection . So all 14 myocarditis on 2nd dose . , 2nd are too much for the body , and I still wonder why they require it , since 1 is more effective than 1 J & J . Let ' s just stop at 1 vaccine .",2021-05-20T18:29:10Z
900,"People in caught the covid while waiting for in with on .... then told off , they dont meet age criteria of 45 and should come back after May 1st . Its appalling , so much mismanagement and so much careless .",2021-05-20T17:09:36Z
901,What ' s a ' therapeutic ' ?,2021-05-20T16:58:37Z
902,United blocked anyone that is not an citizen or permanent resident cannot fly from .,2021-05-20T16:54:52Z
903,"We need a factual non political discussion about the possible long - term effects of these untested they are giving to millions all I know if my turn out to be real , there will be more parking in so it could be good for all the people refusing to be experimented on , and less traffic , less pollution , like paradise to me plus less they are lining up to be given a shorter life , bye bye",2021-05-20T16:15:06Z
904,A lot of people are dying for starvation,2021-05-20T13:33:22Z
905,"My 1st vaccine was an unexpected random phone call , possibly spare vaccine left over . My 2nd is tomorrow 😊",2021-05-20T12:36:11Z
906,"Hello , there are some on Covid being less severe for people high estrogen . Can you please provide some clarification on this ?",2021-05-19T15:14:36Z
907,Thank you Doc .,2021-05-19T14:37:13Z
908,There are sill flight ' s in the . ? @ The Gabby,2021-05-19T12:47:04Z
909,Check the on . Plenty of explaining the spike protein .,2021-05-19T12:09:03Z
910,"What do you mean by "" therapeutics "" exactly ? I tried it , but can ' t seem to find a result specifically that term .",2021-05-19T11:16:50Z
911,"The more that die the better right ? ' t that the goal ? Especially in over ? The covid is killing and so are the . Its all a monstrous project to lessen the number of people on our planet by the global . old chap , !",2021-05-19T06:51:10Z
912,The new administration in the US is a joke ..,2021-05-19T04:56:50Z
913,A friend ( she was 54 ) away last week after her 2nd shot and had myocarditis .. She was otherwise healthy . Super sad that she ’ t listen to any of us who all with her to not take it .,2021-05-19T02:47:17Z
914,' s are always full because there are not very many there for the huge amount of population . The death rate is the same there as it was before pandemic .,2021-05-19T01:30:05Z
915,"Oh dear , what a boo boo . So not working . It ’ s a natural regression .",2021-05-18T19:50:31Z
916,are all and all your information is wrong .,2021-05-18T19:21:51Z
917,"Much respect to you and your channel but I will not get the . I ' m healthy , exercise regularly , eat well . The risk of dying or if I get covid is so infinitesimally small - I accept that risk over the vast unknown of what the vaccine will do to me in the long run . Again , much respect to you and what you do to educate us . But everyone must choose for themselves .",2021-05-18T16:16:15Z
918,"Next video will be at his funeral , 🙏 RIP , the lesson to be learned here is , yes stupidity .",2021-05-18T13:21:22Z
919,The . nurse who gave me my vaccination said that she never !,2021-05-18T13:06:07Z
920,"Hey everyone so far everyone been as covid , in the killer of people anywhere through starvation , still happening but nobody ' s they are being as covid check it",2021-05-18T11:09:25Z
921,Who ' s does this Doctor have his in . I ' m afraid there is not many honest left in the world . They have to greed also . They are well educated and know it ' s not safe and it ' s an experiment . This Doctor shifty as they come . Shame on him .,2021-05-18T08:56:57Z
922,More complete propaganda .. should have known by the cat in the mask 😅,2021-05-17T20:41:35Z
923,"Bell , the - guy , was on news in Canada last night . He tore right in to us , rightly . And finally , finally , with vaccine . Some problem with the heart . He was rightly angry .",2021-05-17T20:17:35Z
924,"Can you do a daily show on total number of of myocarditis , stroke , heart , blood , March 2021 to March 2019 in US and . Much better indication of what might be happening after given ' s own passive vaccine by .",2021-05-17T17:54:24Z
925,"I agree I have since the outbreak I said it was madness not to stop any not vital between and and make sure to test and isolation for anyone coming to the country . It been the way for of , we just dont think it apply for us in modern time it ... its stupidity beyond belief . Wasnt it better to be able to live more free inside your country instead of lock someone bring the virus home with them .",2021-05-17T16:18:01Z
926,Do you know what and are being used in and have the since the start of this pandemic ? I have seen a world renowned say that the hospital may actually cause the that lead to pulmonary ? Any ?,2021-05-17T16:14:21Z
927,Dear .... is back logged ... reportedly only 1 % of are getting through and only showing as after 3months ???,2021-05-17T10:25:13Z
928,Appreciate you ! Very truthful and kind !,2021-05-17T05:59:26Z
929,"Correction : even if you multiply the number of in by 4x , the per would not be close to the per in the United . The US roughly 8x the per .",2021-05-17T00:42:37Z
930,Why do we need as many as possible ? I mean you only have a few of outfall to go on in of and what of the are,2021-05-16T23:33:06Z
931,There is a disturbing research paper that vaccine with the body ’ s ability to kill cancerous . And it ’ s not known how long this alteration . Will most people develop cancer in a few ? No wonder big on legal immunity for . The body is constantly and killing cancerous before they multiply .,2021-05-16T19:43:45Z
932,"to you , you deserve every drop . ❤️",2021-05-16T18:41:51Z
933,Absolute effectiveness of is 0 . 7 % and 1 . 1 % for,2021-05-16T17:08:59Z
934,“ The went down because of testing “?! NO ! The more plausible explanation is herd immunity ! Especially after knowing that who designed the test said it was not designed for diagnosis ! Saying that the of a disease went down because of testing is like saying a car got fixed because the mechanic tested it !!,2021-05-16T15:43:46Z
935,How bout natural immunity not testing . Because and proved had no effect and testing is faulty . And nothing stop the spread . How bout that and the Are faulty and because . Wore to lie especially here in the US through the act . Big money Big power big corruption .,2021-05-16T14:21:54Z
936,"@ 15 : 33 RE : ' Looking like the vaccine immunity is better than the naturally induced immunity '... you should be really careful here . Cannot draw this conclusion based on the evidence that you ' . I ' seen no science from anywhere in the world showing that those naturally infected can be re - infected with a serious case ( hospital / or death ). All data that natural immunity against these serious . Based on what we know , it ' s more likely that those in with serious were uniformly naive , no re - infected .",2021-05-16T13:47:34Z
937,"I have and my whole life ; with that said ... I will wear my mask , I will avoid people and . I want to ensure that they ' re not going to turn into or . I DON ' T TRUST THIS GOVERNMENT OR ANY GOVERNMENT .",2021-05-16T13:36:04Z
938,"Mate why is there NOT a cure ? Why a vaccine . I feel like are trying to manipulate our , and of cause are faulty . So trouble in the future with all these .",2021-05-16T12:54:59Z
939,"Why dont people get on the D3 & zinc kick ? That you from getting Covid ! I ' m from the US and I gladly gave my vaccine to whom ever it . I was in LA when Covid didnt wear a mask and traveled to Ak . Never been sick for over 10 . that the homeless in LA didnt get Covid untill they were given a place to stay off the streets . The rest that were fine . People need to take the , dont wait till you are infected . Our to see the and to see the of people who were saved by the and . They took off the shelf and didnt mention about . Instead they for people to get Covid and then the elderly die by Covid infected people in nursing . That ' s how bad our is . Dont allow the One World Order to happen . Stick up for your freedom . Bad are in store for the World if we all let them win .",2021-05-16T07:26:08Z
940,There are 1 . 4 billion people in so we have to put into perspective,2021-05-15T21:48:53Z
941,there is vitamin D deficiency in a hot country like considering that we get our D predominantly from the sun !,2021-05-15T21:47:09Z
942,"After my first Vaccine I very lethargic , and a massive pain like a Golf Ball at injection site along with a round red mark ... glad to say back to normal now . Keep up the good work 👍 At 3 days it was really bad and and fell into a door which gave me a big bruise and obviously my muscle , it took five to start to heal .",2021-05-15T21:33:09Z
943,It is n not pruner 😀😀...... ur contents are awesome .....,2021-05-15T17:41:10Z
944,I have a friend who ' s daughter just went to the hospital with covid . Guess what she was given ? with ! That was 2 days ago . Other than side effects of stomach upset and Diarrhea . But 48 ' s later she is feeling much better . Non person ... But ' s are still from it and many have never even of it .,2021-05-15T15:00:47Z
945,I was sent a video to my phone by text who family in . The of they were given was with metal . Clearly the sealed packet . They pop it out open up the capsule and metal fell out . I can ' t confirm this but if they are all being given medication then no wonder they are sicker and dying .,2021-05-15T14:55:16Z
946,"my nephew is dealing with this right now he got his second shot on and by he was of a heart attack , He went to the and they said his heart was so this is happening to people in the united .",2021-05-18T00:53:44Z
947,"I don ' t think that covid19 able to depopulate the global population , but I do think that giving an experimental to every on earth is able to effectively do that ...",2021-05-28T16:48:48Z
948,How many people before Covid 19 ? Did I found close to 27 K . So ?,2021-05-28T14:53:14Z
949,"4 : 13 The first within the ' t begin until 6th , 2020 . The fatality rate chart a massive drop BEFORE , yet . the drop to . Am I missing something ?",2021-05-27T11:45:55Z
950,"Medical Doctor is seriously going to track the common cold globally as it and naturally with our rotation around the sun , and explain it with all the in his kit which don ’ t include the most obvious solar / seasonal explanation , because that is what he was trained to do , by the for - profit medical monopoly !",2021-05-27T05:13:54Z
951,"Hey Doc ... the ‘ ’ are garbage because the test should never be used to diagnose infection according to the inventor of the test . Especially not at 45 cycle threshold ! Also , people in are dying ... of starvation . Their ‘ covid ’ death rate is far far lower than ours in , where it was overblown as well .",2021-05-27T05:12:00Z
952,Heart inflammation in ... Probably the white phosphorus used by the Occupation in and the West Bank,2021-05-26T18:39:27Z
953,"Interesting , is fully for covid .",2021-05-26T17:37:46Z
954,@ graph u that was dramatic drop .. why would there not be reason to say that be the reason . O2 medication or ... really wanting to know what else is being given to as ?,2021-05-26T11:48:44Z
955,They absolutely have to reduce the case / fatality statistics because the lie will be exposed . Statistically everyone will be dead but it will be obvious that won ’ t be true .,2021-05-26T03:14:52Z
956,You ' re either stupid or getting for this rubbish .,2021-05-24T18:48:40Z
957,"Here in they are trying to push on 12 + right now . My son is 15 . Thank you but NO thank you , not his health with an experimental vaccine ... he ' t a lab rat",2021-05-24T17:23:27Z
958,The territorialism ' t start on social media . It in the board . Therapeutics and prevention are bad for business because they nullify the emergency .,2021-05-24T12:35:24Z
959,So the got this and they ' t say anything until today .,2021-05-24T09:51:46Z
960,"are fine if properly and tested . These are not . So that leaves and other therapeutics as the option at this time . Now , by the time the complete all the and peer that they should be doing , we won ' t really need them . These will be like the flu shot . Take it if you want to , but you ' be just fine without it . But my hunch is that they ' t safe . We are going to see just how unsafe in the coming and . That ' s why we ' never had a virus vaccine before this . So it really me that this guy is them . The safety is not proven at this point .",2021-05-24T08:43:55Z
961,:// . / watch ? v = - U & feature = share,2021-05-24T00:52:19Z
962,Why is there no talk on Professor ’ s ?,2021-05-24T00:45:05Z
963,,2021-05-22T20:34:42Z
964,"I would trust the data and more if they ' t massively opposing and if they ' t have a "" global reset "" agenda going and if all the media were ' t out the same narrative . The only we can trust is from who are actually treating . But is doing its best to censor them .",2021-05-22T13:48:23Z
965,The would say epidemic not pandemic,2021-05-21T14:10:35Z
966,Take up the from adverse which are high since vaccine take up,2021-05-21T14:08:15Z
967,"Just now starting to hear about Myocarditis in the , as more younger are getting , it should be , but they are currently to give this jab , very disturbing !",2021-05-20T15:47:59Z
968,Who is paying this guy ?,2021-05-20T09:41:00Z
969,"the only "" solution "" is the . that is the agenda of Deep State ; kill some , genetically modify all and sterilize most , give all of them , cancer and other crap and , of course shorten their . Gen Z will be hit the , many will not make into their 50s , and considerable number of them would die in their 40 ' s . is the "" soft kill "". everyone should know that by now , but too many decided to trust the medical and the government . see how that works ? , is the medical trying to sell you the "" "" that will genetically modify you and your . and for what ? for a virus that was not even isolated ! * Covid 19 simply does not exist & is fictitious . That ' s why we ' re suing the for covid 19 fraud !* :// . . / video / DGy7GI6gDhfD / Video taken from Die Welt . - "" I have a in virology and immunology . I ' m a scientist in a clinical laboratory and I ' tested 1 , 500 here in Southern that tested positive as Covid 19 . When my laboratory team and I the ' s and them under an electron microscope , we did not find any Covid 19 in any of these 1 , 500 . * In contrast , in all of these 1 , 500 , we were able to detect for the most part the influenza A virus and influenza B virus in the remainder .* We did not find Covid 19 virus u in a single sample and did not use the - assay to do so . We used the chain reaction test . Cilia (?) done very good research on this and I gave her an interview . There are about it on her channel . We then sent the sample to , and Southern and they got the same that we did . NO COVID . get it . there is no - 19 yet there is a "" cure """,2021-05-18T23:06:16Z
970,insane in the membrane,2021-05-18T20:04:07Z
971,"It is no surprise to me that as soon as they large of people the COVID death rate dramatically . It does not matter which country you look at , the vaccination is the precursor to the second wave . The first indication of this was where a death rate of 12 people was turned into 90 immediately after the were given . had less than 3 , 000 COVID in , but when the were in March the went up to 10 , 000 in March and subsequently 50 , 000 in after millions of were given . Unfortunately no one to want to talk about this fact .",2021-05-18T19:27:56Z
972,"With all these side effects don ’ t we need to consider how many with one dose or had adverse to second dose and that would change the probability of risk . Another lady that works foe pointed out the risk of serious death is like 1 in every 300 , 000 . The side effects must be calculated based on how many people received the dose and more have had the 1st does them 2nd dose ( some have with 2nd dose a few days after typically 3 days average if you look at data with ( now not all are from vaccine but need investigating ). A concern",2021-05-18T14:27:18Z
973,NONSENSE REPORT ! .... Anyone who ANYTHING that DO NOT HAVE hearts .,2021-05-17T23:31:03Z
974,You still do not recommend .. can ’ t be so bad because your not pleading for it ’ s use,2021-05-17T00:39:36Z
975,Thank you for your work ! from .,2021-05-16T14:38:28Z
976,It is so clear that death were way before vaccination campaign in ( . 2020 ) that is insulting to force view onto the in spite of what is clearly shown .,2021-05-15T21:19:20Z
977,! How do you comment the overall mortality in perhaps linked to the ? Fake news ...?,2021-05-15T15:48:28Z
978,"do you realize how your ' cliff hanger ' the ' ' that basically prove that everyone is gambling on the future . I ' got a jab appointment at 10 . 15 this morning . 53 y / o healthy male . I should wait for a , maybe not , at least it ' s not an jab .... now that the variant doubled last week in ... and you haven ' t even really unlocked yet in the ... I ' m going to order a mink curry and hope for the best .",2021-05-15T05:08:17Z
979,"Science from propaganda is at best occult science . Like for everywhere , the regular people of who dare check out , nothing deferent happening there . Same propaganda !",2021-05-14T17:31:36Z
980,“ This massive drop off been by the protection effect of the vaccination program ” Are you looking at the same graph ? The fall off was happening before the vaccination program .,2021-05-14T12:14:12Z
981,"The biggest drop in death rate in US in your plot is around 2020 , before the vaccine is available .",2021-05-14T10:36:23Z
982,The big drop of death rate in us is before vaccine is available .,2021-05-14T10:34:53Z
983,... is encouraging a day to cross the border you think he about from ?,2021-05-14T04:31:21Z
984,"In used to put on Death Certificate as Covid Death even if the suffer of something else ! Also they shut down the for every other disease and open only for Covid ! They the non covid in covid ! People could not get proper treatment for anything else ! No one gave , they just pay or for fake on , to make people get the vaccine ! I am a strong healthy person , I will not put any into my body !",2021-05-13T13:26:39Z
985,"' t one of the biggest co2 and now they haven ' t oxygen enough so amazing ! My belief is there are so much because of , well you can find why on my site ⬆️ Thanks and take care !! 🇸🇪 I believe yo know why , or maybe I ' m just crazy )",2021-05-13T13:23:39Z
986,"Can you please pass on your to the Government . They are specifically against . It ’ s vaccine or nothing . It they are actually not serious about the control . It ’ s a game . If this was a war , they are saying “ you will only use this gun and these . You will not take out the enemy on your own and we have no interest in new scientific discovery .” Sorry if I sound spoilt but I really do believe they are not yet serious about yet .",2021-05-12T19:08:29Z
987,People out there hear the call of the almighty King of ! the with that hear the word listen he came as a lamb and will come back as a Lion to defeat whats Making us sick in this World ... its already written down and by the word of god < 3 ! Take the Power of and Call him to Heal your wounds and bring Good in your life ! oh lord i Pray for everyone and i know my King ! he will forgive you for the wrong you have done in life so join him Today and say it with all your heart Power : i thank you heavenly Father for the Gift of everlasting life that you brought us through ! let me receive the full armor of God .. be my Shield Next to me and Protect me from the evil spiritual around us ! Today i am Coming back as a Child of Yours ! Holy is the Lord that is Coming ! much Love and < 3,2021-05-12T09:26:37Z
988,"Maybe finally something to finish . Sorry for being a cynic , but we all know what is really happening in : a genocidal taking it a step further every day . it is all only about Covid .",2021-05-12T08:34:00Z
989,Did you say around the 4 minute mark that the drop in the case fatality rate was due to the vaccine ? It to me like it was going sharply down well before there was significant vaccination . In fact it was more at the bottom and around the time were being rolled out .,2021-05-12T05:24:19Z
990,"And as it is unto men once to die , but after this the judgment : ( 9 : 27 ) The Lord is not slack concerning his promise , as some men count slackness ; but is to us - ward , not willing that any should perish , but that all should come to repentance . ( 2 Peter 3 : 9 ) I tell you , Nay : but , except ye repent , ye shall all likewise perish . ( Luke 13 : 5 ) And the times of this ignorance God at ; but now all men every where to repent : ( 17 : 30 )",2021-05-11T21:09:30Z
991,"You are absolutely incorrect at 4 : 04 where you state that the "" massive drop off in Case Fatality Rate been by the protection effect of the vaccine program "" that drop off in the middle of the year , during the warmer and when TESTING ramped up to reasonable , don ' t forget that only in 2020 .",2021-05-11T20:14:52Z
992,"A positive test is not a case of a disease , it never was . What to medicine ? Suddenly there are shameless everywhere .",2021-05-11T18:26:29Z
993,I just got my first dose of . I wish I ’ t . I feel like I just screwed myself,2021-05-11T18:12:41Z
994,1 / 20000 serious adverse effects ! Very short term serious . Terrible . should be responsible . If a beer manufacturer had contamination in 1 / 20000 there would be outrage .,2021-05-11T12:47:07Z
995,"Hey doc , blame . China , what about China 1 . 5 Billion , no such thing as you claim on . I am starting to think it is upon them or in their water .",2021-05-11T07:52:43Z
996,"Friend of ours will be buried tomorrow . Went to the emergency room on Easter ( about a month after getting a second dose ) completely swollen and unable to breath . They tried the heart but ' t recover . Now we ' re seeing that NOW it ' s seen as a side effect . It ' s be if it ' s found out that this was seen in the study ( which is not yet ) but they left it out of the press release when it was for "" emergency use "".",2021-05-11T04:12:37Z
997,"At 4 : 10 you say the drop off in the Case Fatality Rate is due to the protection given by the . This is clearly untrue , since the date range of the drop off is well before any vaccination anywhere in the world . What we are seeing is what ’ s known as the “ depletion of .” Sad but true : the most susceptible people die first !",2021-05-11T02:31:25Z
998,elaborate more of globally vaccine and lot of them will unreported ..,2021-05-10T23:35:38Z
999,". one of your ’ t add up . You pointed out that the case fatality rate in the way off due to the vaccination program . But it ’ t until 2 , 2020 , which is near the end of the big drop . After the , it a bit and slightly ticked upwards and is more or less stable since . I don ’ t understand how you can attribute the vaccine as the reason for the drop before it was .",2021-05-10T17:02:46Z
1000,you are a liar . ' t reduce the infection,2021-05-10T15:34:37Z
1001,"Waste of data , I thought he knew what he was saying , not knowing he is just following media , waste if time and data",2021-05-10T14:47:08Z
1002,"The novel ’ spike protein additional key role in illness . Institute and show how the S protein damages , confirming COVID - 19 as a primarily vascular disease . The novel ’ spike protein additional key role in illness and show how the protein damages , confirming COVID - 19 as a primarily vascular disease This paper , on 30 , 2021 , in Circulation Research , conclusively that COVID - 19 is a vascular disease , exactly and for the first time how the - - 2 spike protein damages and the vascular system on a cellular level via the ACE2 protein , even in the absence of the virus . The help explain COVID - 19 ’ s wide variety of seemingly unconnected . It was long suspected that the spike protein to vascular endothelial , but this is the first time shown that "" If you remove the of the virus , it [ the spike protein ] still a major effect on the vascular , simply by virtue of its ability to bind to this ACE2 receptor , the S protein receptor ...""",2021-05-10T11:38:06Z
1003,"The article the scientific reference , but ' t let me cite it .",2021-05-10T11:33:17Z
1004,for the d talk . I love you and your,2021-05-10T10:46:16Z
1005,test is totally fake . It does not show Covid19 .,2021-05-10T08:40:58Z
1006,:// . be / vg4aUqjH4N4,2021-05-10T02:44:25Z
1007,"According to your graphic , the number of goes down until / 2020 . There were no vaccine back then . And yet you insist again and again that this thanks to the vaccine . But I suppose this is acceptable for people walking on the beach with their mask on .",2021-05-09T16:44:50Z
1008,It ' s amazing how the news the corpse burning in as a new phenomenon . Do these people ever so any sort of real journalism or do they just want to indoctrinate and create fear amongst the population to push their agenda ?,2021-05-09T12:28:53Z
1009,These are given ..? Because regarding why in stop it ' s administration .. if the are much low .. one for one million ?!,2021-05-09T10:50:24Z
1010,"No official source to any of his , conspiracy basically",2021-05-09T06:31:52Z
1011,"Vaccinate the willing , therapeutics for the rest ( if ). Simple .",2021-05-09T06:11:02Z
1012,"Well how the heck is a woman supposed to be able to tell the difference between chest pain and breast tenderness during ? 😂 someone help me out here ! I also have so good luck to me telling the difference right ? I almost always have chest tenderness / discomfort , also with chronic anxiety too ! This is not helping my anxiety !",2021-05-09T04:49:05Z
1013,"this doctor is still with his good , while genocide is .... WAKE UP AND LEARN WHAT IS TECH , SELF ASSEMBLY . I know that is a lot for your doc brain ..",2021-05-09T01:39:05Z
1014,"Thermonuclear for ,. , . and .",2021-05-08T23:32:03Z
1015,Why would they have higher Harry disease in when neither the or the do not eat swine or lobster crab catfish / Swordfish or any other unclean thing that the rest of of the world is extra beef or ? Should it not be the other way around ?,2021-05-08T21:12:17Z
1016,"Why dont you tell the public that the dont work , why dont you tell the public that the are killing people , why dont you wake up",2021-05-08T18:35:23Z
1017,"WHY WHY WHY Vaccine ?? If is , , and more curing . :// . be / 19DPijOoVKE ? t = 309 . Peer paper 25 2021",2021-05-08T17:19:22Z
1018,Whoever let the thing out of that lab ...😡😡😡 ruined everything !!!! This is never going away . and permanent . 😢,2021-05-08T15:12:24Z
1019,24 : 32 is when he talking about inflammation of the heart,2021-05-08T07:15:08Z
1020,"3 : 13 yes no obvious respite with the better weather , because until now 2021 had been the ‚ spring ‘ in 40 , some even 90 . Cold and snow were broken in many ... but that ’ s just a little detail .",2021-05-08T06:34:38Z
1021,Thank you .,2021-05-08T04:19:51Z
1022,"Hey doc , u can just use to show on your screen , dont need to kill tree",2021-05-08T01:44:42Z
1023,I wonder how long it will take for the true effects of the to be unveiled in the vast majority of the people that took these ?,2021-05-08T01:32:43Z
1024,"Thank you for telling us just how dangerous these are , you are a hero to many of us . We should all unite and destroy the UN or face their deadly that are NOT and have no clinical to support them . No real Doctor would advise their to take them due to the Oath ......... DO NO HARM !",2021-05-07T21:57:31Z
1025,Talking about from 2018 - 19 that encounter about 27 . 000 per day . Whenever you talking about it ' s from testing ?,2021-05-07T20:02:42Z
1026,How can the large fall on the graph be to the if the first one in was only given on the 8 th of 2020 ??,2021-05-07T19:40:13Z
1027,👍,2021-05-07T19:30:52Z
1028,Video at 23 : 25,2021-05-07T19:28:14Z
1029,Really strange that you just accept data and from in a country that sold it ' s population to a big company ....,2021-05-07T19:11:04Z
1030,de .,2021-05-07T19:08:35Z
1031,Me o e o e e me no e .,2021-05-07T19:07:45Z
1032,Thank you as I ’ m not my vaccine as can easily shake off covid with treatment but not a blood clot / heart condition I ’ take my chance,2021-05-07T18:17:45Z
1033,"The decline in infection could also be to the seasonality of the virus not necessarily because of . are not designed to stop people from being infected . It only those from getting severe due to the infection of the virus . Hence , should still rise in a successful vaccination program , and would fall ... What we have is possibly a because infection may continue to rise and peak while are rapidly as in the case of ... :// . . / / country / / ( As of 5 / 7 / 2021 )",2021-05-07T18:03:33Z
1034,". A . is world renown . He is also being . He been from ,",2021-05-07T16:07:27Z
1035,Please could you talk about the being made by the vaccine ? Thanks :// . be / SKgQ1ULWd0g,2021-05-07T15:25:46Z
1036,I see trough your alarmist propaganda . God will punish you .,2021-05-07T14:38:04Z
1037,They don ' t want people to stop dying . They want to control people with .,2021-05-07T14:21:25Z
1038,Sir I live in and I ' m quiet sure there are much more than 60 of myocarditis than the I know personally 1 that had those twice respectively after first and second shot ... And the hospital emergency sent her home telling it ' s a depression ...,2021-05-07T12:01:18Z
1039,"Russia sending vaccine to , not forget that .",2021-05-07T09:09:59Z
1040,"Ask yourself why we ' t have * * ... it we could have save a lot of .. of all * * COVID - 19 . 91 , 51 peer , 53 with treatment and control >>> :// c19ivermectin . / Front Line COVID - 19 Critical Care Alliance Prevention & Treatment for COVID - 19 >>> :// covid19criticalcare . /",2021-05-07T08:59:48Z
1041,The us was its to go home . They had to have a clear test before travel . They already have variant in the .,2021-05-07T00:53:29Z
1042,The most country in this world ! 👎👎👎,2021-05-06T22:51:35Z
1043,"People current state of vaccine is like people the use of untested , un - - alpha developer build of operating in their autopilot car . It is irresponsible and unethical .",2021-05-06T19:34:22Z
1044,' t ? I read that it is not as effective for anyone over 65 .,2021-05-06T18:54:11Z
1045,:// . be / pebVEog3d7M,2021-05-06T11:51:58Z
1046,"The 1st vaccine almost me . I had to be taken to the E / R via ambulance . My pulse was down to only 37bpm and my blood was starting to clot . . if I would have much longer , would have and probably cause a stroke and death . It ' s been 3 since the vaccine and every nerve in my body STILL like it ' s on FIRE 24 / 7 . I get no relief and sleep is a joke ! Was given medication but it ' t do a thing for down the fire I feel all over . And they don ' t know when and if it will ever go away . As for the 2nd vaccine ? Yea Right ! The 1st vaccine almost me .",2021-05-06T08:58:46Z
1047,"Crazy how there ' t a person saying these , ' t censorship awesome",2021-05-28T01:48:41Z
1048,could affect healthy young men heart but this vaccine is necessary to end this pandemic .,2021-05-23T22:20:54Z
1049,My friend away from shot yesterday . Heart and healthy guy 35yrs,2021-05-03T18:04:29Z
1050,It ’ s herpes causing this,2021-04-30T07:06:50Z
1051,"It ’ s 1 / 20 , 000 in the affected group ( 18 - 30 yo )",2021-04-26T22:29:15Z
1052,its a lot more than that,2021-04-26T20:33:20Z
1053,"RIP ! Poor girl , only 22 young !",2021-04-27T20:41:48Z
1054,"What is “ a few ”? Is there a rate or ratio by age group , sex , current health of the patient prior to vaccine ?",2021-04-27T19:45:07Z
1055,Older people who get or develop heart,2021-04-26T23:40:01Z
1056,more than a few you,2021-04-26T20:32:56Z
1057,"Oh ' t found any fault with themselves , and you can trust Big ..... !! T ....",2021-04-26T14:25:55Z
1058,oh,2021-04-26T12:01:08Z
1059,These people are insane they haven ' t even finished the report .,2021-04-29T15:44:34Z
1060,Does that Mean The With The Bigger Hearts Will Show More Love / Compassion to Their / ?,2021-04-26T14:56:43Z
